die,avg_temp_c,max_temp_c
base_die,67.8709502314613,80.97268066406252
dram_die_1,68.05158873005452,82.09041748046877
dram_die_2,68.185873381471,82.6426940917969
dram_die_3,68.27900664927184,82.94051513671877
dram_die_4,68.33172133030517,83.05159912109377
dram_die_5,68.3435491290994,82.98882446289065
dram_die_6,68.31626139685238,82.72768554687502
dram_die_7,68.24767213224001,82.16048583984377
top_die,68.22394802230514,81.68572387695315
